address;source_location;insn;indent
0x457f;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:320;PUSH	%RBP;
0x4d82;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RAX,%RDI;(4) 
0x4d85;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	$0,%EAX;(4) 
0x4d8a;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;CALL	2080 <@plt_start@+0x60>;(4) 
0x4d8f;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	-0xe0(%RBP),%RDX;(4) 
0x4d96;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x38(%RDX),%RDX;(4) 
0x4d9a;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;CMP	%RDX,%RAX;(4) 
0x4d9d;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;JLE	4dce <crossover_+0x84f>;(4) 
0x4d9f;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	-0xe0(%RBP),%RDX;(4) 
0x4da6;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x38(%RDX),%RDX;(4) 
0x4daa;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RDX,%RCX;(4) 
0x4dad;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RAX,%RDX;(4) 
0x4db0;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;LEA	0xcc59(%RIP),%RAX;(4) 
0x4db7;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RAX,%RSI;(4) 
0x4dba;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;LEA	0xcc1f(%RIP),%RAX;(4) 
0x4dc1;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RAX,%RDI;(4) 
0x4dc4;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	$0,%EAX;(4) 
0x4dc9;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;CALL	2080 <@plt_start@+0x60>;(4) 
0x4dce;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	-0x14(%RBP),%EDX;(4) 
0x4dd1;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOVSXD	%EDX,%RDX;(4) 
0x4dd4;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	-0xd0(%RBP),%RCX;(4) 
0x4ddb;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x30(%RCX),%RCX;(4) 
0x4ddf;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;CMP	%RCX,%RDX;(4) 
0x4de2;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;JGE	4e10 <crossover_+0x891>;(4) 
0x4de4;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	-0xd0(%RBP),%RAX;(4) 
0x4deb;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x30(%RAX),%RAX;(4) 
0x4def;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RAX,%RCX;(4) 
0x4df2;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;LEA	0xcc67(%RIP),%RAX;(4) 
0x4df9;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RAX,%RSI;(4) 
0x4dfc;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;LEA	0xcbdd(%RIP),%RAX;(4) 
0x4e03;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RAX,%RDI;(4) 
0x4e06;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	$0,%EAX;(4) 
0x4e0b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;CALL	2080 <@plt_start@+0x60>;(4) 
0x4e10;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	-0xd0(%RBP),%RCX;(4) 
0x4e17;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x38(%RCX),%RCX;(4) 
0x4e1b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;CMP	%RCX,%RDX;(4) 
0x4e1e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;JLE	4e4c <crossover_+0x8cd>;(4) 
0x4e20;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	-0xd0(%RBP),%RAX;(4) 
0x4e27;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x38(%RAX),%RAX;(4) 
0x4e2b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RAX,%RCX;(4) 
0x4e2e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;LEA	0xcc7b(%RIP),%RAX;(4) 
0x4e35;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RAX,%RSI;(4) 
0x4e38;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;LEA	0xcba1(%RIP),%RAX;(4) 
0x4e3f;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RAX,%RDI;(4) 
0x4e42;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	$0,%EAX;(4) 
0x4e47;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;CALL	2080 <@plt_start@+0x60>;(4) 
0x4e4c;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	-0xd0(%RBP),%RCX;(4) 
0x4e53;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	(%RCX),%R8;(4) 
0x4e56;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	-0xd0(%RBP),%RCX;(4) 
0x4e5d;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x8(%RCX),%RCX;(4) 
0x4e61;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;ADD	%RDX,%RCX;(4) 
0x4e64;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	-0xe0(%RBP),%RDX;(4) 
0x4e6b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	(%RDX),%R9;(4) 
0x4e6e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	-0xe0(%RBP),%RDX;(4) 
0x4e75;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x8(%RDX),%RDX;(4) 
0x4e79;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;ADD	%RAX,%RDX;(4) 
0x4e7c;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RDX,%RAX;(4) 
0x4e7f;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;SAL	$0x4,%RAX;(4) 
0x4e83;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;ADD	%RDX,%RAX;(4) 
0x4e86;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;SAL	$0x2,%RAX;(4) 
0x4e8a;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;ADD	%R9,%RAX;(4) 
0x4e8d;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RCX,%RDX;(4) 
0x4e90;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;SAL	$0x4,%RDX;(4) 
0x4e94;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;ADD	%RCX,%RDX;(4) 
0x4e97;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;SAL	$0x2,%RDX;(4) 
0x4e9b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;ADD	%R8,%RDX;(4) 
0x4e9e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	(%RDX),%RCX;(4) 
0x4ea1;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x8(%RDX),%RBX;(4) 
0x4ea5;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RCX,(%RAX);(4) 
0x4ea8;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RBX,0x8(%RAX);(4) 
0x4eac;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x10(%RDX),%RCX;(4) 
0x4eb0;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x18(%RDX),%RBX;(4) 
0x4eb4;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RCX,0x10(%RAX);(4) 
0x4eb8;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RBX,0x18(%RAX);(4) 
0x4ebc;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x20(%RDX),%RCX;(4) 
0x4ec0;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x28(%RDX),%RBX;(4) 
0x4ec4;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RCX,0x20(%RAX);(4) 
0x4ec8;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RBX,0x28(%RAX);(4) 
0x4ecc;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x30(%RDX),%RCX;(4) 
0x4ed0;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x38(%RDX),%RBX;(4) 
0x4ed4;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RCX,0x30(%RAX);(4) 
0x4ed8;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%RBX,0x38(%RAX);(4) 
0x4edc;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	0x40(%RDX),%EDX;(4) 
0x4edf;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;MOV	%EDX,0x40(%RAX);(4) 
0x4ee2;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:343;JMP	5215 <crossover_+0xc96>;(4) 
0x4ee7;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0x14(%RBP),%EAX;(4) 
0x4eea;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;CLTQ;(4) 
0x4eec;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd8(%RBP),%RDX;(4) 
0x4ef3;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x30(%RDX),%RDX;(4) 
0x4ef7;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;CMP	%RDX,%RAX;(4) 
0x4efa;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;JGE	4f2b <crossover_+0x9ac>;(4) 
0x4efc;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd8(%RBP),%RDX;(4) 
0x4f03;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x30(%RDX),%RDX;(4) 
0x4f07;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RDX,%RCX;(4) 
0x4f0a;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RDX;(4) 
0x4f0d;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;LEA	0xc90c(%RIP),%RAX;(4) 
0x4f14;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RSI;(4) 
0x4f17;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;LEA	0xcbe2(%RIP),%RAX;(4) 
0x4f1e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RDI;(4) 
0x4f21;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	$0,%EAX;(4) 
0x4f26;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;CALL	2080 <@plt_start@+0x60>;(4) 
0x4f2b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd8(%RBP),%RDX;(4) 
0x4f32;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x38(%RDX),%RDX;(4) 
0x4f36;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;CMP	%RDX,%RAX;(4) 
0x4f39;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;JLE	4f6a <crossover_+0x9eb>;(4) 
0x4f3b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd8(%RBP),%RDX;(4) 
0x4f42;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x38(%RDX),%RDX;(4) 
0x4f46;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RDX,%RCX;(4) 
0x4f49;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RDX;(4) 
0x4f4c;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;LEA	0xc94d(%RIP),%RAX;(4) 
0x4f53;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RSI;(4) 
0x4f56;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;LEA	0xcba3(%RIP),%RAX;(4) 
0x4f5d;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RDI;(4) 
0x4f60;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	$0,%EAX;(4) 
0x4f65;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;CALL	2080 <@plt_start@+0x60>;(4) 
0x4f6a;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0x14(%RBP),%EDX;(4) 
0x4f6d;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOVSXD	%EDX,%RDX;(4) 
0x4f70;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd0(%RBP),%RCX;(4) 
0x4f77;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x30(%RCX),%RCX;(4) 
0x4f7b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;CMP	%RCX,%RDX;(4) 
0x4f7e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;JGE	4fac <crossover_+0xa2d>;(4) 
0x4f80;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd0(%RBP),%RAX;(4) 
0x4f87;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x30(%RAX),%RAX;(4) 
0x4f8b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RCX;(4) 
0x4f8e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;LEA	0xcacb(%RIP),%RAX;(4) 
0x4f95;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RSI;(4) 
0x4f98;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;LEA	0xcb61(%RIP),%RAX;(4) 
0x4f9f;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RDI;(4) 
0x4fa2;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	$0,%EAX;(4) 
0x4fa7;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;CALL	2080 <@plt_start@+0x60>;(4) 
0x4fac;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd0(%RBP),%RCX;(4) 
0x4fb3;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x38(%RCX),%RCX;(4) 
0x4fb7;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;CMP	%RCX,%RDX;(4) 
0x4fba;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;JLE	4fe8 <crossover_+0xa69>;(4) 
0x4fbc;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd0(%RBP),%RAX;(4) 
0x4fc3;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x38(%RAX),%RAX;(4) 
0x4fc7;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RCX;(4) 
0x4fca;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;LEA	0xcadf(%RIP),%RAX;(4) 
0x4fd1;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RSI;(4) 
0x4fd4;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;LEA	0xcb25(%RIP),%RAX;(4) 
0x4fdb;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RAX,%RDI;(4) 
0x4fde;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	$0,%EAX;(4) 
0x4fe3;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;CALL	2080 <@plt_start@+0x60>;(4) 
0x4fe8;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd0(%RBP),%RCX;(4) 
0x4fef;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	(%RCX),%R8;(4) 
0x4ff2;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd0(%RBP),%RCX;(4) 
0x4ff9;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x8(%RCX),%RCX;(4) 
0x4ffd;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;ADD	%RDX,%RCX;(4) 
0x5000;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd8(%RBP),%RDX;(4) 
0x5007;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	(%RDX),%R9;(4) 
0x500a;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	-0xd8(%RBP),%RDX;(4) 
0x5011;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x8(%RDX),%RDX;(4) 
0x5015;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;ADD	%RAX,%RDX;(4) 
0x5018;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RDX,%RAX;(4) 
0x501b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;SAL	$0x4,%RAX;(4) 
0x501f;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;ADD	%RDX,%RAX;(4) 
0x5022;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;SAL	$0x2,%RAX;(4) 
0x5026;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;ADD	%R9,%RAX;(4) 
0x5029;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RCX,%RDX;(4) 
0x502c;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;SAL	$0x4,%RDX;(4) 
0x5030;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;ADD	%RCX,%RDX;(4) 
0x5033;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;SAL	$0x2,%RDX;(4) 
0x5037;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;ADD	%R8,%RDX;(4) 
0x503a;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	(%RDX),%RCX;(4) 
0x503d;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x8(%RDX),%RBX;(4) 
0x5041;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RCX,(%RAX);(4) 
0x5044;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RBX,0x8(%RAX);(4) 
0x5048;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x10(%RDX),%RCX;(4) 
0x504c;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x18(%RDX),%RBX;(4) 
0x5050;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RCX,0x10(%RAX);(4) 
0x5054;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RBX,0x18(%RAX);(4) 
0x5058;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x20(%RDX),%RCX;(4) 
0x505c;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x28(%RDX),%RBX;(4) 
0x5060;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RCX,0x20(%RAX);(4) 
0x5064;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RBX,0x28(%RAX);(4) 
0x5068;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x30(%RDX),%RCX;(4) 
0x506c;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x38(%RDX),%RBX;(4) 
0x5070;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RCX,0x30(%RAX);(4) 
0x5074;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%RBX,0x38(%RAX);(4) 
0x5078;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	0x40(%RDX),%EDX;(4) 
0x507b;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:345;MOV	%EDX,0x40(%RAX);(4) 
0x507e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	-0x14(%RBP),%EAX;(4) 
0x5081;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;CLTQ;(4) 
0x5083;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	-0xe0(%RBP),%RDX;(4) 
0x508a;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	0x30(%RDX),%RDX;(4) 
0x508e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;CMP	%RDX,%RAX;(4) 
0x5091;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;JGE	50c2 <crossover_+0xb43>;(4) 
0x5093;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	-0xe0(%RBP),%RDX;(4) 
0x509a;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	0x30(%RDX),%RDX;(4) 
0x509e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	%RDX,%RCX;(4) 
0x50a1;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	%RAX,%RDX;(4) 
0x50a4;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;LEA	0xc8e5(%RIP),%RAX;(4) 
0x50ab;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	%RAX,%RSI;(4) 
0x50ae;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;LEA	0xca7b(%RIP),%RAX;(4) 
0x50b5;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	%RAX,%RDI;(4) 
0x50b8;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	$0,%EAX;(4) 
0x50bd;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;CALL	2080 <@plt_start@+0x60>;(4) 
0x50c2;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	-0xe0(%RBP),%RDX;(4) 
0x50c9;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	0x38(%RDX),%RDX;(4) 
0x50cd;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;CMP	%RDX,%RAX;(4) 
0x50d0;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;JLE	5101 <crossover_+0xb82>;(4) 
0x50d2;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	-0xe0(%RBP),%RDX;(4) 
0x50d9;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	0x38(%RDX),%RDX;(4) 
0x50dd;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	%RDX,%RCX;(4) 
0x50e0;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	%RAX,%RDX;(4) 
0x50e3;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;LEA	0xc926(%RIP),%RAX;(4) 
0x50ea;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	%RAX,%RSI;(4) 
0x50ed;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;LEA	0xca3c(%RIP),%RAX;(4) 
0x50f4;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	%RAX,%RDI;(4) 
0x50f7;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	$0,%EAX;(4) 
0x50fc;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;CALL	2080 <@plt_start@+0x60>;(4) 
0x5101;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	-0x14(%RBP),%EDX;(4) 
0x5104;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOVSXD	%EDX,%RDX;(4) 
0x5107;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	-0xc8(%RBP),%RCX;(4) 
0x510e;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	0x30(%RCX),%RCX;(4) 
0x5112;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;CMP	%RCX,%RDX;(4) 
0x5115;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;JGE	5143 <crossover_+0xbc4>;(4) 
0x5117;/home/notgard/chps1002/genetic_docking/part2/genetic_algorithm.f90:346;MOV	-0xc8(%RBP),%RAX;(4) 
